cycle,database_style_key,epa_short_name,indicator,source_dataset,epa_definition_what_it_measures,sample_or_record_type_s,legal_values_format,range_low,range_high,definition_status,convenience_prefix,appears_in_count_datasets,metadata_record_count
2324,benthic_metrics_ORTHCHIRPIND,ORTHCHIRPIND,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,% Chironomidae individuals in Orthocladiinae,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_ORTHNTAX,ORTHNTAX,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,No. of Orthocladiinae chironomid taxa,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_ORTHPIND,ORTHPIND,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,% Orthocladiinae chironomid individuals,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_ORTHPTAX,ORTHPTAX,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,% Orthocladiinae chironomid taxa,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_PLECNTAX,PLECNTAX,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,No. of Plecoptera taxa,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_PLECPIND,PLECPIND,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,% Plecoptera individuals,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_PLECPTAX,PLECPTAX,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,% Plecoptera taxa,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_PREDNTAX,PREDNTAX,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,No. of Predators taxa,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_PREDPIND,PREDPIND,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,% Predators individuals,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_PREDPTAX,PREDPTAX,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,% Predators taxa,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_PSTL_CODE,PSTL_CODE,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,"State two letter postal code for site sampled. 50 state postal codes plus AS, MP, GU, PR, VI for American Samoa, Commonwealth of Northern Marianas, Guam, Puerto Rico and Virgin Islands. No missing or \blank\"" values allowed.""",DESIGN,,,,Single metadata definition,benthic_metrics,15,1
2324,benthic_metrics_PUBLICATION_DATE,PUBLICATION_DATE,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,Date of data file publication,,,,,Single metadata definition,benthic_metrics,16,1
2324,benthic_metrics_SAMPLE_TYPE,SAMPLE_TYPE,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,Sample type; BETB = non-wadable method (Benthic Boatable) and BERW = wadeable method (Benthic Reach Wide),,,,,Single metadata definition,benthic_metrics,7,1
2324,benthic_metrics_SCRPNTAX,SCRPNTAX,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,No. of Scrapers taxa,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_SCRPPIND,SCRPPIND,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,% Scrapers individuals,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_SCRPPTAX,SCRPPTAX,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,% Scrapers taxa,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_SHRDNTAX,SHRDNTAX,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,No. of Shredders taxa,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_SHRDPIND,SHRDPIND,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,% Shredders individuals,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_SHRDPTAX,SHRDPTAX,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,% Shredders taxa,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_SITE_ID,SITE_ID,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,"Site ID for the study and year sampled. Preferred form is NRSnn_MM-xxxxx where nn is current cycle year (04, 08, 13, 18, etc), MM is two letter state code, and xxxxx is between 10001 and 99999. No missing or \blank\"" values allowed.""",DESIGN,,,,Single metadata definition,benthic_metrics,15,1
2324,benthic_metrics_SPWLNTAX,SPWLNTAX,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,No. of Sprawlers taxa,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_SPWLPIND,SPWLPIND,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,% Sprawlers individuals,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_SPWLPTAX,SPWLPTAX,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,% Sprawlers taxa,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_STOLNTAX,STOLNTAX,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,No. of taxa with PTV>=8,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_STOLPIND,STOLPIND,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,% Individuals with PTV>=8,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_STOLPTAX,STOLPTAX,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,% taxa with PTV>=8,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_SWIMNTAX,SWIMNTAX,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,No. of Swimmers taxa,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_SWIMPIND,SWIMPIND,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,% Swimmers individuals,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_SWIMPTAX,SWIMPTAX,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,% Swimmers taxa,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_TANYNTAX,TANYNTAX,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,No. of Tanytarsini taxa,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_TANYPIND,TANYPIND,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,% Tanytarsini individuals,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_TANYPTAX,TANYPTAX,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,% Tanytarsini taxa,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_TL01NTAX,TL01NTAX,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,No. of taxa with PTV<2,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_TL01PIND,TL01PIND,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,% Individuals with PTV <2,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_TL01PTAX,TL01PTAX,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,% taxa with PTV<2,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_TL23NTAX,TL23NTAX,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,No. taxa with PTV >=2 & <4,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_TL23PIND,TL23PIND,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,% individuals with PTV >=2 & <4,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_TL23PTAX,TL23PTAX,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,% taxa with PTV>=2 & <4,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_TL45NTAX,TL45NTAX,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,No. taxa with PTV >=4 & <6,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_TL45PIND,TL45PIND,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,% individuals with PTV >=4 & <6,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_TL45PTAX,TL45PTAX,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,% taxa with PTV>=4 & <6,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_TL67NTAX,TL67NTAX,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,No. taxa with PTV >=6 & <8,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_TL67PIND,TL67PIND,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,% individuals with PTV >=6 & <8,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_TL67PTAX,TL67PTAX,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,% taxa with PTV>=6 & <8,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_TOLRNTAX,TOLRNTAX,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,No. of Tolerant (PTV>=7) taxa,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,2,2
2324,benthic_metrics_TOLRPIND,TOLRPIND,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,% Tolerant (PTV>=7) individuals,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,2,2
2324,benthic_metrics_TOLRPTAX,TOLRPTAX,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,% Tolerant (PTV>=7) taxa,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,2,2
2324,benthic_metrics_TOTLNIND,TOTLNIND,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,Number of individuals in sample,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,2,2
2324,benthic_metrics_TOTLNTAX,TOTLNTAX,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,Number of distinct taxa in sample,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,2,2
2324,benthic_metrics_TRICNTAX,TRICNTAX,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,No. of Trichoptera taxa,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_TRICPIND,TRICPIND,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,% Trichoptera individuals,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_TRICPTAX,TRICPTAX,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,% Trichoptera taxa,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_TUBINAIDNTAX,TUBINAIDNTAX,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,No. of Tubificidae and Naididae taxa,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_TUBINAIDPIND,TUBINAIDPIND,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,% Tubificidae and Naididae individuals,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_TUBINAIDPTAX,TUBINAIDPTAX,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,% Tubificidae and Naididae taxa,BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,1,2
2324,benthic_metrics_UID,UID,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,Unique site visit ID,,,,,Single metadata definition,benthic_metrics,15,1
2324,benthic_metrics_UNIQUE_ID,UNIQUE_ID,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,Unique site ID based on location that does not depend on year sampled or any other factor. Form is NRS_ss_nnnnn where ss state and nnnnn is number that starts at 10001. No missing values allowed.,,,,,Single metadata definition,benthic_metrics,15,1
2324,benthic_metrics_VISIT_NO,VISIT_NO,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,Number identifying which visit this is,VERIF,|1|2,,,Single metadata definition,benthic_metrics,15,1
2324,benthic_metrics_WTD_TV,WTD_TV,Benthic Macroinvertebrates,NRSA 2324 Benthic Metrics,"Hilsenhoff Biotic Index (HBI), sum of TV_i*prop_i, where TV_i=tolerance value for species i and prop_i=proportion of taxon i in sample, based on all taxa in sample",BERW | BETB,,,,Same definition appears for multiple sample/record types,benthic_metrics,2,2
2324,benthic_mmi_BENT_MMI_COND,BENT_MMI_COND,Benthic Macroinvertebrates,NRSA 2324 Benthic MMI,Condition class based on benthic MMI score,BERW | BETB,Good|Fair|Poor|Not Assessed,,,Same definition appears for multiple sample/record types,benthic_mmi,1,2
2324,benthic_mmi_COMP_PT,COMP_PT,Benthic Macroinvertebrates,NRSA 2324 Benthic MMI,Metric score for composition metric,BERW | BETB,Good|Fair|Poor|Not Assessed,,,Same definition appears for multiple sample/record types,benthic_mmi,1,2
2324,benthic_mmi_DATE_COL,DATE_COL,Benthic Macroinvertebrates,NRSA 2324 Benthic MMI,Date of data collection in field,VERIF,,,,Single metadata definition,benthic_mmi,15,1
2324,benthic_mmi_DIVS_PT,DIVS_PT,Benthic Macroinvertebrates,NRSA 2324 Benthic MMI,Metric score for diversity metric,BERW | BETB,Good|Fair|Poor|Not Assessed,,,Same definition appears for multiple sample/record types,benthic_mmi,1,2
2324,benthic_mmi_FEED_PT,FEED_PT,Benthic Macroinvertebrates,NRSA 2324 Benthic MMI,Metric score for functional feeding group,BERW | BETB,Good|Fair|Poor|Not Assessed,,,Same definition appears for multiple sample/record types,benthic_mmi,1,2
2324,benthic_mmi_HABT_PT,HABT_PT,Benthic Macroinvertebrates,NRSA 2324 Benthic MMI,Metric score for habit,BERW | BETB,Good|Fair|Poor|Not Assessed,,,Same definition appears for multiple sample/record types,benthic_mmi,1,2
2324,benthic_mmi_MMI_BENT,MMI_BENT,Benthic Macroinvertebrates,NRSA 2324 Benthic MMI,Benthic MMI score,BERW | BETB,Good|Fair|Poor|Not Assessed,,,Same definition appears for multiple sample/record types,benthic_mmi,1,2
2324,benthic_mmi_PSTL_CODE,PSTL_CODE,Benthic Macroinvertebrates,NRSA 2324 Benthic MMI,"State two letter postal code for site sampled. 50 state postal codes plus AS, MP, GU, PR, VI for American Samoa, Commonwealth of Northern Marianas, Guam, Puerto Rico and Virgin Islands. No missing or \blank\"" values allowed.""",DESIGN,,,,Single metadata definition,benthic_mmi,15,1
2324,benthic_mmi_PUBLICATION_DATE,PUBLICATION_DATE,Benthic Macroinvertebrates,NRSA 2324 Benthic MMI,Date of data file publication,,,,,Single metadata definition,benthic_mmi,16,1
2324,benthic_mmi_RICH_PT,RICH_PT,Benthic Macroinvertebrates,NRSA 2324 Benthic MMI,Metric score for taxa richness,BERW | BETB,Good|Fair|Poor|Not Assessed,,,Same definition appears for multiple sample/record types,benthic_mmi,1,2
2324,benthic_mmi_SAMPLE_TYPE,SAMPLE_TYPE,Benthic Macroinvertebrates,NRSA 2324 Benthic MMI,Sample type; BETB = non-wadable method (Benthic Boatable) and BERW = wadeable method (Benthic Reach Wide),,,,,Single metadata definition,benthic_mmi,7,1
2324,benthic_mmi_SITE_ID,SITE_ID,Benthic Macroinvertebrates,NRSA 2324 Benthic MMI,"Site ID for the study and year sampled. Preferred form is NRSnn_MM-xxxxx where nn is current cycle year (04, 08, 13, 18, etc), MM is two letter state code, and xxxxx is between 10001 and 99999. No missing or \blank\"" values allowed.""",DESIGN,,,,Single metadata definition,benthic_mmi,15,1
2324,benthic_mmi_TOLR_PT,TOLR_PT,Benthic Macroinvertebrates,NRSA 2324 Benthic MMI,Metric score for tolerance metric,BERW | BETB,Good|Fair|Poor|Not Assessed,,,Same definition appears for multiple sample/record types,benthic_mmi,1,2
2324,benthic_mmi_UID,UID,Benthic Macroinvertebrates,NRSA 2324 Benthic MMI,Unique site visit ID,,,,,Single metadata definition,benthic_mmi,15,1
2324,benthic_mmi_UNIQUE_ID,UNIQUE_ID,Benthic Macroinvertebrates,NRSA 2324 Benthic MMI,Unique site ID based on location that does not depend on year sampled or any other factor. Form is NRS_ss_nnnnn where ss state and nnnnn is number that starts at 10001. No missing values allowed.,,,,,Single metadata definition,benthic_mmi,15,1
2324,benthic_mmi_VISIT_NO,VISIT_NO,Benthic Macroinvertebrates,NRSA 2324 Benthic MMI,Number identifying which visit this is,VERIF,|1|2,,,Single metadata definition,benthic_mmi,15,1
2324,benthic_taxa_CLASS,CLASS,Benthic Macroinvertebrates,NRSA 2324 Benthic Taxa List,Class name | Class of taxon,TAXA: Algae | TAXA: Invertebrates,,,,Protocol/sample-type specific definitions — see Metadata Detail,benthic_taxa,2,2
2324,benthic_taxa_FAMILY,FAMILY,Benthic Macroinvertebrates,NRSA 2324 Benthic Taxa List,Family name | Family of taxon | Final taxon name within fish samples,TAXA: Algae | TAXA: Invertebrates | TAXA: Vertebrate,,,,Protocol/sample-type specific definitions — see Metadata Detail,benthic_taxa,3,3
2324,benthic_taxa_FFG,FFG,Benthic Macroinvertebrates,NRSA 2324 Benthic Taxa List,"Functional feeding group used in metric calculations;Collector-filterer(CF),Collector-gatherer(CG),Parasite(PA),Piercer(PI),Scraper(SC),Shredder(SH)",TAXA: Invertebrates,,,,Single metadata definition,benthic_taxa,2,1
2324,benthic_taxa_GENUS,GENUS,Benthic Macroinvertebrates,NRSA 2324 Benthic Taxa List,"Genus name | Genus of taxon | Genus of taxon, if available",TAXA: Algae | TAXA: Invertebrates | TAXA: Vertebrate,,,,Protocol/sample-type specific definitions — see Metadata Detail,benthic_taxa,3,3
2324,benthic_taxa_HABIT,HABIT,Benthic Macroinvertebrates,NRSA 2324 Benthic Taxa List,"Habit used in metric calculations;Burrower(BU),Climber(CB),Clinger(CN),Diver(DV),Planktonic(PK),Skater(SK),Sprawler(SP),Swimmer(SW)",TAXA: Invertebrates,,,,Single metadata definition,benthic_taxa,2,1
2324,benthic_taxa_NON_TARGET,NON_TARGET,Benthic Macroinvertebrates,NRSA 2324 Benthic Taxa List,Operational taxon unit for NRSA O/E,TAXA: Invertebrates,,,,Single metadata definition,benthic_taxa,2,1
2324,benthic_taxa_ORDER,ORDER,Benthic Macroinvertebrates,NRSA 2324 Benthic Taxa List,Order name | Order of taxon,TAXA: Algae | TAXA: Invertebrates,,,,Protocol/sample-type specific definitions — see Metadata Detail,benthic_taxa,2,2
2324,benthic_taxa_PHYLUM,PHYLUM,Benthic Macroinvertebrates,NRSA 2324 Benthic Taxa List,Phylum name | Phylum of taxon,TAXA: Algae | TAXA: Invertebrates,,,,Protocol/sample-type specific definitions — see Metadata Detail,benthic_taxa,2,2
