cycle,source_dataset,indicator,database_style_key,epa_short_name,epa_definition_what_it_measures,sample_or_record_type,legal_values_format,range_low,range_high,metadata_name_column,convenience_prefix
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_EPT_NTAX,EPT_NTAX,No. of EPT taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_EPT_NTAX,EPT_NTAX,No. of EPT taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_EPT_PIND,EPT_PIND,% EPT individuals,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_EPT_PIND,EPT_PIND,% EPT individuals,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_EPT_PTAX,EPT_PTAX,% EPT taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_EPT_PTAX,EPT_PTAX,% EPT taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_FACLNTAX,FACLNTAX,No. of Facultative (3< PTV <7) taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_FACLNTAX,FACLNTAX,No. of Facultative (3< PTV <7) taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_FACLPIND,FACLPIND,% Facultative (3< PTV <7) individuals,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_FACLPIND,FACLPIND,% Facultative (3< PTV <7) individuals,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_FACLPTAX,FACLPTAX,% Facultative (3< PTV <7) taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_FACLPTAX,FACLPTAX,% Facultative (3< PTV <7) taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_HEMINTAX,HEMINTAX,No. of Hemiptera taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_HEMINTAX,HEMINTAX,No. of Hemiptera taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_HEMIPIND,HEMIPIND,% Hemiptera individuals,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_HEMIPIND,HEMIPIND,% Hemiptera individuals,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_HEMIPTAX,HEMIPTAX,% Hemiptera taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_HEMIPTAX,HEMIPTAX,% Hemiptera taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_HPRIME,HPRIME,"Shannon diversity- sum of prop_i*ln(prop_i) based only on distinct taxa, where prop_i=proportion of species i in sample",BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_HPRIME,HPRIME,"Shannon diversity- sum of prop_i*ln(prop_i) based only on distinct taxa, where prop_i=proportion of species i in sample",BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_INTLNTAX,INTLNTAX,No. of Intolerant (PTV<=3) taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_INTLNTAX,INTLNTAX,No. of Intolerant (PTV<=3) taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_INTLPIND,INTLPIND,% Intolerant (PTV<=3) individuals,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_INTLPIND,INTLPIND,% Intolerant (PTV<=3) individuals,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_INTLPTAX,INTLPTAX,% Intolerant (PTV<=3) taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_INTLPTAX,INTLPTAX,% Intolerant (PTV<=3) taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_MITENTAX,MITENTAX,No. of Mite taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_MITENTAX,MITENTAX,No. of Mite taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_MITEPIND,MITEPIND,% Mite individuals,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_MITEPIND,MITEPIND,% Mite individuals,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_MITEPTAX,MITEPTAX,% Mite taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_MITEPTAX,MITEPTAX,% Mite taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_MOLLNTAX,MOLLNTAX,No. of Mollusca taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_MOLLNTAX,MOLLNTAX,No. of Mollusca taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_MOLLPIND,MOLLPIND,% Mollusca individuals,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_MOLLPIND,MOLLPIND,% Mollusca individuals,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_MOLLPTAX,MOLLPTAX,% Mollusca taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_MOLLPTAX,MOLLPTAX,% Mollusca taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_NOINNTAX,NOINNTAX,No. of Non-insects taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_NOINNTAX,NOINNTAX,No. of Non-insects taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_NOINPIND,NOINPIND,% Non-insects individuals,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_NOINPIND,NOINPIND,% Non-insects individuals,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_NOINPTAX,NOINPTAX,% Non-insects taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_NOINPTAX,NOINPTAX,% Non-insects taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_NTOLNTAX,NTOLNTAX,No. of non-tolerants (PTV<6) taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_NTOLNTAX,NTOLNTAX,No. of non-tolerants (PTV<6) taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_NTOLPIND,NTOLPIND,% non-tolerants (PTV<6) individuals,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_NTOLPIND,NTOLPIND,% non-tolerants (PTV<6) individuals,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_NTOLPTAX,NTOLPTAX,% non-tolerants (PTV<6) taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_NTOLPTAX,NTOLPTAX,% non-tolerants (PTV<6) taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_ODONNTAX,ODONNTAX,No. of Odonata taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_ODONNTAX,ODONNTAX,No. of Odonata taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_ODONPIND,ODONPIND,% Odonata individuals,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_ODONPIND,ODONPIND,% Odonata individuals,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_ODONPTAX,ODONPTAX,% Odonata taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_ODONPTAX,ODONPTAX,% Odonata taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_OLLENTAX,OLLENTAX,No. of Oligochaete and leech taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_OLLENTAX,OLLENTAX,No. of Oligochaete and leech taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_OLLEPIND,OLLEPIND,% Oligochaete and leech individuals,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_OLLEPIND,OLLEPIND,% Oligochaete and leech individuals,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_OLLEPTAX,OLLEPTAX,% Oligochaete and leech taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_OLLEPTAX,OLLEPTAX,% Oligochaete and leech taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_ORTHCHIRPIND,ORTHCHIRPIND,% Chironomidae individuals in Orthocladiinae,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_ORTHCHIRPIND,ORTHCHIRPIND,% Chironomidae individuals in Orthocladiinae,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_ORTHNTAX,ORTHNTAX,No. of Orthocladiinae chironomid taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_ORTHNTAX,ORTHNTAX,No. of Orthocladiinae chironomid taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_ORTHPIND,ORTHPIND,% Orthocladiinae chironomid individuals,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_ORTHPIND,ORTHPIND,% Orthocladiinae chironomid individuals,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_ORTHPTAX,ORTHPTAX,% Orthocladiinae chironomid taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_ORTHPTAX,ORTHPTAX,% Orthocladiinae chironomid taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_PLECNTAX,PLECNTAX,No. of Plecoptera taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_PLECNTAX,PLECNTAX,No. of Plecoptera taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_PLECPIND,PLECPIND,% Plecoptera individuals,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_PLECPIND,PLECPIND,% Plecoptera individuals,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_PLECPTAX,PLECPTAX,% Plecoptera taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_PLECPTAX,PLECPTAX,% Plecoptera taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_PREDNTAX,PREDNTAX,No. of Predators taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_PREDNTAX,PREDNTAX,No. of Predators taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_PREDPIND,PREDPIND,% Predators individuals,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_PREDPIND,PREDPIND,% Predators individuals,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_PREDPTAX,PREDPTAX,% Predators taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_PREDPTAX,PREDPTAX,% Predators taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_PSTL_CODE,PSTL_CODE,"State two letter postal code for site sampled. 50 state postal codes plus AS, MP, GU, PR, VI for American Samoa, Commonwealth of Northern Marianas, Guam, Puerto Rico and Virgin Islands. No missing or \blank\"" values allowed.""",DESIGN,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_PUBLICATION_DATE,PUBLICATION_DATE,Date of data file publication,,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_SAMPLE_TYPE,SAMPLE_TYPE,Sample type; BETB = non-wadable method (Benthic Boatable) and BERW = wadeable method (Benthic Reach Wide),,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_SCRPNTAX,SCRPNTAX,No. of Scrapers taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_SCRPNTAX,SCRPNTAX,No. of Scrapers taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_SCRPPIND,SCRPPIND,% Scrapers individuals,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_SCRPPIND,SCRPPIND,% Scrapers individuals,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_SCRPPTAX,SCRPPTAX,% Scrapers taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_SCRPPTAX,SCRPPTAX,% Scrapers taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_SHRDNTAX,SHRDNTAX,No. of Shredders taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_SHRDNTAX,SHRDNTAX,No. of Shredders taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_SHRDPIND,SHRDPIND,% Shredders individuals,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_SHRDPIND,SHRDPIND,% Shredders individuals,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_SHRDPTAX,SHRDPTAX,% Shredders taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_SHRDPTAX,SHRDPTAX,% Shredders taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_SITE_ID,SITE_ID,"Site ID for the study and year sampled. Preferred form is NRSnn_MM-xxxxx where nn is current cycle year (04, 08, 13, 18, etc), MM is two letter state code, and xxxxx is between 10001 and 99999. No missing or \blank\"" values allowed.""",DESIGN,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_SPWLNTAX,SPWLNTAX,No. of Sprawlers taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_SPWLNTAX,SPWLNTAX,No. of Sprawlers taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_SPWLPIND,SPWLPIND,% Sprawlers individuals,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_SPWLPIND,SPWLPIND,% Sprawlers individuals,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_SPWLPTAX,SPWLPTAX,% Sprawlers taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_SPWLPTAX,SPWLPTAX,% Sprawlers taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_STOLNTAX,STOLNTAX,No. of taxa with PTV>=8,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_STOLNTAX,STOLNTAX,No. of taxa with PTV>=8,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_STOLPIND,STOLPIND,% Individuals with PTV>=8,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_STOLPIND,STOLPIND,% Individuals with PTV>=8,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_STOLPTAX,STOLPTAX,% taxa with PTV>=8,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_STOLPTAX,STOLPTAX,% taxa with PTV>=8,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_SWIMNTAX,SWIMNTAX,No. of Swimmers taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_SWIMNTAX,SWIMNTAX,No. of Swimmers taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_SWIMPIND,SWIMPIND,% Swimmers individuals,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_SWIMPIND,SWIMPIND,% Swimmers individuals,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_SWIMPTAX,SWIMPTAX,% Swimmers taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_SWIMPTAX,SWIMPTAX,% Swimmers taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_TANYNTAX,TANYNTAX,No. of Tanytarsini taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_TANYNTAX,TANYNTAX,No. of Tanytarsini taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_TANYPIND,TANYPIND,% Tanytarsini individuals,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_TANYPIND,TANYPIND,% Tanytarsini individuals,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_TANYPTAX,TANYPTAX,% Tanytarsini taxa,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_TANYPTAX,TANYPTAX,% Tanytarsini taxa,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_TL01NTAX,TL01NTAX,No. of taxa with PTV<2,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_TL01NTAX,TL01NTAX,No. of taxa with PTV<2,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_TL01PIND,TL01PIND,% Individuals with PTV <2,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_TL01PIND,TL01PIND,% Individuals with PTV <2,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_TL01PTAX,TL01PTAX,% taxa with PTV<2,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_TL01PTAX,TL01PTAX,% taxa with PTV<2,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_TL23NTAX,TL23NTAX,No. taxa with PTV >=2 & <4,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_TL23NTAX,TL23NTAX,No. taxa with PTV >=2 & <4,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_TL23PIND,TL23PIND,% individuals with PTV >=2 & <4,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_TL23PIND,TL23PIND,% individuals with PTV >=2 & <4,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_TL23PTAX,TL23PTAX,% taxa with PTV>=2 & <4,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_TL23PTAX,TL23PTAX,% taxa with PTV>=2 & <4,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_TL45NTAX,TL45NTAX,No. taxa with PTV >=4 & <6,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_TL45NTAX,TL45NTAX,No. taxa with PTV >=4 & <6,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_TL45PIND,TL45PIND,% individuals with PTV >=4 & <6,BERW,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_TL45PIND,TL45PIND,% individuals with PTV >=4 & <6,BETB,,,,COLUMN_NAME,benthic_metrics
2324,NRSA 2324 Benthic Metrics,Benthic Macroinvertebrates,benthic_metrics_TL45PTAX,TL45PTAX,% taxa with PTV>=4 & <6,BERW,,,,COLUMN_NAME,benthic_metrics
